,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID,Author 1 First Name,Author 1 Last Name,Author 1 ID,Author 2 First Name,Author 2 Last Name,Author 2 ID,Author 3 First Name,Author 3 Last Name,Author 3 ID,Author 4 First Name,Author 4 Last Name,Author 4 ID,Author 5 First Name,Author 5 Last Name,Author 5 ID,Author 6 First Name,Author 6 Last Name,Author 6 ID,Author 7 First Name,Author 7 Last Name,Author 7 ID,Author 8 First Name,Author 8 Last Name,Author 8 ID,Author 9 First Name,Author 9 Last Name,Author 9 ID,Author 10 First Name,Author 10 Last Name,Author 10 ID,Author 11 First Name,Author 11 Last Name,Author 11 ID,Author 12 First Name,Author 12 Last Name,Author 12 ID,Author 2 Affiliation,Author 2 Country,Author 3 Affiliation,Author 3 Country,Author 4 Affiliation,Author 4 Country,Author 5 Affiliation,Author 5 Country,Author 6 Affiliation,Author 6 Country,Author 7 Affiliation,Author 7 Country,Author 8 Affiliation,Author 8 Country,Author 9 Affiliation,Author 9 Country,Author 10 Affiliation,Author 10 Country,Author 11 Affiliation,Author 11 Country,Author 12 Affiliation,Author 12 Country
149,56912689500; 56597047000; 57191545898; 56272615700; 57193650715,Structured knowledge tracing models for student assessment on Coursera,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,209,212,3.0,28,10.1145/2876034.2893416,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970003065&doi=10.1145%2f2876034.2893416&partnerID=40&md5=5d81dabfcfdb833bb10bcf58308a77f9,Conference paper,Final,,Scopus,2-s2.0-84970003065,Zhuo,Wang,56912689500,Jile,Zhu,56597047000,Xiang,Li,57191545898,Zhiting,Hu,56272615700,Ming,Zhang,57193650715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,57189381406; 15042760500; 57194044580; 12446550300; 7007024509,Google BigQuery for education: Framework for parsing and analyzing edX MOOC data,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,181,184,3.0,17,10.1145/3051457.3053980,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018405542&doi=10.1145%2f3051457.3053980&partnerID=40&md5=a9d6e642567b44bce17eeee1476910cf,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85018405542,Glenn,Lopez,57189381406,Daniel T.,Seaton,15042760500,Andrew,Ang,57194044580,Dustin,Tingley,12446550300,Isaac,Chuang,7007024509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,57194040218; 55967012900; 35580714600,D.TRUMP: Data-mining textual responses to uncover misconception patterns,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,245,248,3.0,6,10.1145/3051457.3053996,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018369245&doi=10.1145%2f3051457.3053996&partnerID=40&md5=791271f65af908f0d1fdbaaf8cf1c1cf,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85018369245,Joshua,Michalenko,57194040218,Andrew S.,Lan,55967012900,Richard G.,Baraniuk,35580714600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,25640587600; 6507425997; 7405248281,Beetle-grow: An effective intelligent tutoring system for data collection,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,177,180,3.0,1,10.1145/2876034.2893408,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969964140&doi=10.1145%2f2876034.2893408&partnerID=40&md5=e55542e3587875f34858bd9c3654f12f,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84969964140,Elaine,Farrow,25640587600,Myroslava O.,Dzikovska,6507425997,Johanna D.,Moore,7405248281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,25961087900; 57189384913,Evaluating the 'student' experience in MOOCs,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,161,164,3.0,9,10.1145/2876034.2893469,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970005806&doi=10.1145%2f2876034.2893469&partnerID=40&md5=4fc8d79e4ee861f0d83c309febe915b3,Conference paper,Final,,Scopus,2-s2.0-84970005806,Lorenzo,Vigentini,25961087900,Catherine,Zhao,57189384913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,57189384059; 23975987900; 35571093800,"Teamscope: Scalable team evaluation via automated metric mining for communication, organization, execution, and evolution",2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,249,252,3.0,2,10.1145/3051457.3053997,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018387502&doi=10.1145%2f3051457.3053997&partnerID=40&md5=4c50e5b761f7117f89924f42ed53d8d7,Conference paper,Final,,Scopus,2-s2.0-85018387502,An,Ju,57189384059,Elena,Glassman,23975987900,Armando,Fox,35571093800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,39061438300; 57013899900; 57189375800; 35190968400,Elivate: A real-time assistant for students and lecturers as part of an online CS education platform,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,337,338,1.0,2,10.1145/2876034.2893406,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970016652&doi=10.1145%2f2876034.2893406&partnerID=40&md5=7eef470d7fad44b96b7cf9dadaa12dfe,Conference paper,Final,,Scopus,2-s2.0-84970016652,Suin,Kim,39061438300,Jae Won,Kim,57013899900,Jungkook,Park,57189375800,Alice,Oh,35190968400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,55340451800; 57201722156; 57193766199; 57189377905; 55330044600; 56565054200; 56565652000; 57201621048; 36470543700,A scalable learning analytics platform for automated writing feedback,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,109,112,3.0,8,10.1145/2876034.2893380,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970024952&doi=10.1145%2f2876034.2893380&partnerID=40&md5=4361258c6f90388246287833f4c52a95,Conference paper,Final,,Scopus,2-s2.0-84970024952,Nicholas,Lewkow,55340451800,Jacqueline,Feild,57201722156,Neil,Zimmerman,57193766199,Mark,Riedesel,57189377905,Alfred,Essa,55330044600,David,Boulanger,56565054200,Jeremie,Seanosky,56565652000,Vive Kumar,Kinshuk,57201621048,Sandhya,Kode,36470543700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,56035003000; 7102182425,PEER support in MOOCs: The role of social presence,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,237,240,3.0,7,10.1145/2876034.2893423,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970024830&doi=10.1145%2f2876034.2893423&partnerID=40&md5=a0ab1581c232caff96591aa9ee0024bb,Conference paper,Final,,Scopus,2-s2.0-84970024830,Kwamena,Appiah-Kubi,56035003000,Duncan,Rowland,7102182425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,39061438300; 57189375800; 57013899900; 35190968400,Elice: An online CS education platform to understand how students learn programming,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,225,228,3.0,10,10.1145/2876034.2893420,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970016417&doi=10.1145%2f2876034.2893420&partnerID=40&md5=4d551addd3a5cca33618a57c94232cff,Conference paper,Final,,Scopus,2-s2.0-84970016417,Suin,Kim,39061438300,Jungkook,Park,57189375800,Jae Won,Kim,57013899900,Alice,Oh,35190968400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,56237871000; 56187776800,Collaboration and teamwork on a MOOC platform a toolset,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,165,168,3.0,18,10.1145/3051457.3053975,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018393236&doi=10.1145%2f3051457.3053975&partnerID=40&md5=479dbbf40cb2af705a48ddac03fb26c6,Conference paper,Final,,Scopus,2-s2.0-85018393236,Thomas,Staubitz,56237871000,Christoph,Meinel,56187776800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,56597233100; 57190686838; 8301478000,Humans and machines together: Improving characterization of large scale online discussions through dynamic interrelated post and thread categorization (DIPTiC),2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,217,219,2.0,6,10.1145/3051457.3053989,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018392940&doi=10.1145%2f3051457.3053989&partnerID=40&md5=9992ec07c07ff8ee139b24e4b588c670,Conference paper,Final,,Scopus,2-s2.0-85018392940,Yi,Cui,56597233100,Wan Qi,Jin,57190686838,Alyssa Friend,Wise,8301478000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,35743909500; 57189383661; 57163561300,Explaining student behavior at scale: The influence of video complexity on student dwelling time,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,51,60,9.0,27,10.1145/2876034.2876051,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970031417&doi=10.1145%2f2876034.2876051&partnerID=40&md5=64c6c8000b326af19add336cdf7a04fe,Conference paper,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-84970031417,Frans,Van Der Sluis,35743909500,Jasper,Ginn,57189383661,Tim,Van Der Zee,57163561300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,24826006100; 7102963606,A crowdsourcing approach to collecting tutorial videos -Toward personalized learning-at-scale,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,157,160,3.0,19,10.1145/3051457.3053973,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018377546&doi=10.1145%2f3051457.3053973&partnerID=40&md5=1600911db020d22132b652b0a8135bf9,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85018377546,Jacob,Whitehill,24826006100,Margo,Seltzer,7102963606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,36843894700,Learning at scale: Using an Evidence Hub to make sense of what we know,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,221,224,3.0,3,10.1145/2876034.2893419,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969949551&doi=10.1145%2f2876034.2893419&partnerID=40&md5=f85d874abd1a8ad3441f5fb889c6e5a6,Conference paper,Final,,Scopus,2-s2.0-84969949551,Rebecca,Ferguson,36843894700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,56640937100; 55250030200; 16229529400; 22136039600,Authentic science inquiry learning at scale enabled by an interactive biology cloud experimentation lab,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,237,240,3.0,13,10.1145/3051457.3053994,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018414001&doi=10.1145%2f3051457.3053994&partnerID=40&md5=80e5c85b5ae09aa726b35810f1f6be80,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85018414001,Zahid,Hossain,56640937100,Engin,Bumbacher,55250030200,Paulo,Blikstein,16229529400,Ingmar,Riedel-Kruse,22136039600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,57189385300; 57210647455; 23008419000; 57189389570,Fuzz testing projects in massive courses,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,361,367,6.0,13,10.1145/2876034.2876050,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970005819&doi=10.1145%2f2876034.2876050&partnerID=40&md5=af20820429dd29937939739be886b698,Conference paper,Final,,Scopus,2-s2.0-84970005819,Sumukh,Sridhara,57189385300,Brian,Hou,57210647455,John,Denero,23008419000,Jeffrey,Lu,57189389570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,39061169700; 35772345700,Learning to code in localized programming languages,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,33,39,6.0,26,10.1145/3051457.3051464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018416272&doi=10.1145%2f3051457.3051464&partnerID=40&md5=b0e42e89532e1674b1859c7994c6afa3,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85018416272,Sayamindu,Dasgupta,39061169700,Benjamin Mako,Hill,35772345700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,36544543100; 15042760500; 57194028723; 57189381406; 18042058000; 24826006100,"Getting to know english language learners in MOOCs: Their motivations, behaviors and outcomes",2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,209,212,3.0,7,10.1145/3051457.3053987,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018399726&doi=10.1145%2f3051457.3053987&partnerID=40&md5=198f0201beced6ebfe9b5c1c9489dfda,Conference paper,Final,,Scopus,2-s2.0-85018399726,Selen,Türkay,36544543100,Daniel,Seaton,15042760500,Hadas,Eidelman,57194028723,Glenn,Lopez,57189381406,Yigal,Rosen,18042058000,Jacob,Whitehill,24826006100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,35183234600,"Congruency, adaptivity, modularity, and personalization: Four experiments in teaching introduction to computing",2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,307,310,3.0,5,10.1145/3051457.3054011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018397457&doi=10.1145%2f3051457.3054011&partnerID=40&md5=34fbfcc4930f892a5487d9082043910d,Conference paper,Final,,Scopus,2-s2.0-85018397457,David A.,Joyner,35183234600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,57194029790; 57199839343; 14041775100,Experimenting choices of video and text feedback in authentic foreign language assignments at scale,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,335,338,3.0,1,10.1145/3051457.3054018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018390383&doi=10.1145%2f3051457.3054018&partnerID=40&md5=248c07e2adc182b9ff593637e624d7ef,Conference paper,Final,,Scopus,2-s2.0-85018390383,Xiwen,Lu,57194029790,Xiaolu,Xiong,57199839343,Neil T.,Heffernan,14041775100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,56505202800; 14041775100,Studying learning at scale with the ASSISTments TestBed,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,333,334,1.0,4,10.1145/2876034.2893404,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969962268&doi=10.1145%2f2876034.2893404&partnerID=40&md5=6dfd761877fd14edf5cf70dff5104b2a,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84969962268,Korinn S.,Ostrow,56505202800,Neil T.,Heffernan,14041775100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,36867775200; 6602243123,Modeling student scheduling preferences in a computer-based testing facility,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,309,312,3.0,6,10.1145/2876034.2893441,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970006713&doi=10.1145%2f2876034.2893441&partnerID=40&md5=f53099971c2ec10589313c361367fa69,Conference paper,Final,,Scopus,2-s2.0-84970006713,Matthew,West,36867775200,Craig,Zilles,6602243123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,36492194200; 14011971800,Thesis writer (TW) - Tapping scale effects in academic writing instruction,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,325,326,1.0,1,10.1145/2876034.2893400,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970005747&doi=10.1145%2f2876034.2893400&partnerID=40&md5=c703c5975e97b67930acf45e89882897,Conference paper,Final,,Scopus,2-s2.0-84970005747,Christian,Rapp,36492194200,Otto,Kruse,14011971800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,57189377879; 56597873400; 56597067400; 15762040900,Automatically learning to teach to the learning objectives,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,317,320,3.0,3,10.1145/2876034.2893443,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969963079&doi=10.1145%2f2876034.2893443&partnerID=40&md5=771c1e9a29b3dd4fdd1c203bec344c4b,Conference paper,Final,,Scopus,2-s2.0-84969963079,Rika,Antonova,57189377879,Joe,Runde,56597873400,Min Hyung,Lee,56597067400,Emma,Brunskill,15762040900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,56144855700; 23008419000; 57189384059; 35571093800; 57189379515,Identifying student misunderstandings using constructed responses,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,153,156,3.0,1,10.1145/2876034.2893395,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969964560&doi=10.1145%2f2876034.2893395&partnerID=40&md5=6ebeb0bd9569b8dadf77c89c015372e5,Conference paper,Final,,Scopus,2-s2.0-84969964560,Kristin,Stephens-Martinez,56144855700,John,DeNero,23008419000,An,Ju,57189384059,Armando,Fox,35571093800,Colin,Schoen,57189379515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,56237871000; 55429749500; 56562339300; 56236876600; 56187776800,Improving the peer assessment experience on MOOC platforms,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,389,398,9.0,51,10.1145/2876034.2876043,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969981786&doi=10.1145%2f2876034.2876043&partnerID=40&md5=d221df3d6b1cc33636b9f054ccb3ade1,Conference paper,Final,,Scopus,2-s2.0-84969981786,Thomas,Staubitz,56237871000,Dominic,Petrick,55429749500,Matthias,Bauer,56562339300,Jan,Renz,56236876600,Christoph,Meinel,56187776800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,57188876373; 57189379855; 56391668100,Learning about teaching in low-resource Indian contexts,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,305,308,3.0,4,10.1145/2876034.2893440,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970021700&doi=10.1145%2f2876034.2893440&partnerID=40&md5=5842f7d2ec6f55189c9ef8061cad35b9,Conference paper,Final,,Scopus,2-s2.0-84970021700,Aditya,Vishwanath,57188876373,Arkadeep,Kumar,57189379855,Neha,Kumar,56391668100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,57190766981; 6602528401; 15762040900,Robust evaluation matrix towards a more principled offline exploration of instructional policies,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,3,12,9.0,16,10.1145/3051457.3051463,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018396800&doi=10.1145%2f3051457.3051463&partnerID=40&md5=ace7ca0761f73ec5032e0f6cde194690,Conference paper,Final,,Scopus,2-s2.0-85018396800,Shayan,Doroudi,57190766981,Vincent,Aleven,6602528401,Emma,Brunskill,15762040900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,57156107000; 23975987900; 36132146800; 57193575409; 36162738100; 52863449200; 15059978800,Writing reusable code feedback at scale with mixed-initiative program synthesis,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,89,98,9.0,74,10.1145/3051457.3051467,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018384491&doi=10.1145%2f3051457.3051467&partnerID=40&md5=619fcab6eeb9b34a9db9501eb3af2e9d,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85018384491,Andrew,Head,57156107000,Elena,Glassman,23975987900,Gustavo,Soares,36132146800,Ryo,Suzuki,57193575409,Lucas,Figueredo,36162738100,Loris,D'Antoni,52863449200,Björn,Hartmann,15059978800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,57213127778; 36986771100; 17436496700,Peer grading in a course on algorithms and data structures: Machine learning algorithms do not improve over simple baselines,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,369,378,9.0,25,10.1145/2876034.2876036,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970024531&doi=10.1145%2f2876034.2876036&partnerID=40&md5=14e83f7d69b808e2f76c975acef3908b,Conference paper,Final,,Scopus,2-s2.0-84970024531,Mehdi S. M.,Sajjadi,57213127778,Morteza,Alamgir,36986771100,Ulrike,Von Luxburg,17436496700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,56597582100; 7403343284; 16643145000,Exploring the effects of lightweight social incentives on learner performance in MOOCs,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,297,300,3.0,3,10.1145/2876034.2893438,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970021385&doi=10.1145%2f2876034.2893438&partnerID=40&md5=7c3c297086fe28940bf2aa9ba9cebab5,Conference paper,Final,,Scopus,2-s2.0-84970021385,Katherine,Brady,56597582100,Douglas,Fisher,7403343284,Gayathri,Narasimham,16643145000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,56853273800; 56318835000; 36522085300; 35301574800; 7003911565; 14036315700,Investigating the use of hints in online problem solving,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,105,108,3.0,1,10.1145/2876034.2893379,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970027485&doi=10.1145%2f2876034.2893379&partnerID=40&md5=9727450df4af7c9c85953e92382472bf,Conference paper,Final,,Scopus,2-s2.0-84970027485,Stephen,Cummins,56853273800,Alistair,Stead,56318835000,Lisa,Jardine-Wright,36522085300,Ian,Davies,35301574800,Alastair R.,Beresford,7003911565,Andrew,Rice,14036315700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,6507633248; 57189389417; 57189389562; 57189375383,Open-DLAs: An open dashboard for learning analytics,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,265,268,3.0,22,10.1145/2876034.2893430,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969972736&doi=10.1145%2f2876034.2893430&partnerID=40&md5=eaf630d12739564dfb8d2fbe32d4d55b,Conference paper,Final,,Scopus,2-s2.0-84969972736,Ruth,Cobos,6507633248,Silvia,Gil,57189389417,Ángel,Lareo,57189389562,Francisco A.,Vargas,57189375383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,55375749200; 7007049030; 26648094500; 57194032711; 23975966600; 8304995800; 9737265900; 6701569101; 57194030755; 57194040509,A novel self-paced model for teaching programming,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,177,180,3.0,6,10.1145/3051457.3053978,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018377737&doi=10.1145%2f3051457.3053978&partnerID=40&md5=0a20b88131b727074e946cbdf5cc715e,Conference paper,Final,,Scopus,2-s2.0-85018377737,Jeff,Offutt,55375749200,Paul,Ammann,7007049030,Kinga,Dobolyi,26648094500,Chris,Kauffmann,57194032711,Jaime,Lester,23975966600,Upsorn,Praphamontripong,8304995800,Huzefa,Rangwala,9737265900,Sanjeev,Setia,6701569101,Pearl,Wang,57194030755,Liz,White,57194040509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,57194028967; 35796839400; 6602396756; 8912010400,Demo of orchestration graph engine: Enabling rich social pedagogical scenarios in MOOCs,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,143,144,1.0,1,10.1145/3051457.3053968,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018371473&doi=10.1145%2f3051457.3053968&partnerID=40&md5=03e508fb3919c079c8ae6c39428f2041,Conference paper,Final,,Scopus,2-s2.0-85018371473,Louis,Faucon,57194028967,Stian,Håklev,35796839400,Thanasis,Hadzilacos,6602396756,Pierre,Dillenbourg,8912010400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,56598047400; 57194037589; 57194695081,Comment ranking diversification in forum discussions,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,327,330,3.0,5,10.1145/3051457.3054016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018369394&doi=10.1145%2f3051457.3054016&partnerID=40&md5=a1c2b23e9c2497ede48e2cdc14e4054a,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85018369394,Curtis G.,Northcutt,56598047400,Kimberly A.,Leon,57194037589,Naichun,Chen,57194695081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,55637377400; 35232046000,Modeling MOOC student behavior with two-layer hidden markov models,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,205,208,3.0,32,10.1145/3051457.3053986,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018394851&doi=10.1145%2f3051457.3053986&partnerID=40&md5=36c2529a660cebb54fba33d370557bd9,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85018394851,Chase,Geigle,55637377400,ChengXiang,Zhai,35232046000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,55354364400; 14042375400; 56189611300; 55512752200; 24070304000,A heuristic method for large-scale cognitive-diagnostic computerized adaptive testing,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,323,326,3.0,5,10.1145/3051457.3054015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018394455&doi=10.1145%2f3051457.3054015&partnerID=40&md5=fc4da72ecb07135e11b502181ed16fd7,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85018394455,Jill-Jênn,Vie,55354364400,Fabrice,Popineau,14042375400,Françoise,Tort,56189611300,Benjamin,Marteau,55512752200,Nathalie,Denos,24070304000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,56335976300; 57194036933; 57188817705; 57194045304; 35571093800,Teaching students to recognize and implement good coding style,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,41,50,9.0,22,10.1145/3051457.3051469,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018404269&doi=10.1145%2f3051457.3051469&partnerID=40&md5=4e0c221a0fb67be213f4771d0fd8ad80,Conference paper,Final,,Scopus,2-s2.0-85018404269,Eliane S.,Wiese,56335976300,Michael,Yen,57194036933,Antares,Chen,57188817705,Lucas A.,Santos,57194045304,Armando,Fox,35571093800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
